relation_type_id,source_id,obj_id,subj_id,subj_work_type_id,dataset_Title,dataset_authors,dataset_date,dataset_date_Type,related_identifiers_list,DataCite_Citation_count,DataCite_Citations_list,dataset_publisher_processed,pub_Title,pub_authors,publisher
references,crossref,https://doi.org/10.5285/e0f0bb80-ab44-2739-e053-6c86abc0289c,https://doi.org/10.1088/1748-9326/aca622,journal-article,The GEBCO_2022 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2022'],2021-07/2022-06,Collected,[],26.0,"[{'id': '10.1016/j.dib.2022.108484', 'type': 'dois'}, {'id': '10.1007/s13762-022-04484-2', 'type': 'dois'}, {'id': '10.1007/s11069-022-05595-2', 'type': 'dois'}, {'id': '10.1016/j.dib.2022.108790', 'type': 'dois'}, {'id': '10.1088/1748-9326/aca622', 'type': 'dois'}, {'id': '10.1109/iccakm54721.2022.9990439', 'type': 'dois'}, {'id': '10.1029/2022gl101638', 'type': 'dois'}, {'id': '10.1029/2022jc019247', 'type': 'dois'}, {'id': '10.1029/2022jc019434', 'type': 'dois'}, {'id': '10.3390/geosciences12110392', 'type': 'dois'}, {'id': '10.1029/2022gc010608', 'type': 'dois'}, {'id': '10.1016/j.dib.2023.109223', 'type': 'dois'}, {'id': '10.1016/j.asr.2023.04.033', 'type': 'dois'}, {'id': '10.1016/j.energy.2023.127957', 'type': 'dois'}, {'id': '10.1029/2022jc019517', 'type': 'dois'}, {'id': '10.1111/1462-2920.16458', 'type': 'dois'}, {'id': '10.1029/2023jc019967', 'type': 'dois'}, {'id': '10.1029/2022gc010592', 'type': 'dois'}, {'id': '10.1190/geo2023-0171.1', 'type': 'dois'}, {'id': '10.1186/s40562-023-00304-8', 'type': 'dois'}, {'id': '10.1038/s41598-023-40401-4', 'type': 'dois'}, {'id': '10.1029/2023gc011021', 'type': 'dois'}, {'id': '10.1016/j.ijggc.2023.104014', 'type': 'dois'}, {'id': '10.1029/2023jc019828', 'type': 'dois'}, {'id': '10.1038/s43247-023-00899-y', 'type': 'dois'}, {'id': '10.1080/10106049.2023.2213196', 'type': 'dois'}]",British Oceanographic Data Centre (BODC),It is high time we monitor the deep ocean,"[['Céline', 'Heuzé'], ['Sarah G', 'Purkey'], ['Gregory C', 'Johnson']]",IOP Publishing
references,crossref,https://doi.org/10.5285/c6612cbe-50b3-0cff-e053-6c86abc09f8f,https://doi.org/10.1080/1064119x.2022.2152511,journal-article,The GEBCO_2021 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2021'],2020-03/2021-07,Collected,[],49.0,"[{'id': '10.1080/15564894.2022.2030826', 'type': 'dois'}, {'id': '10.1007/s00300-022-03033-4', 'type': 'dois'}, {'id': '10.1016/j.marpetgeo.2022.105749', 'type': 'dois'}, {'id': '10.1134/s0016852122010058', 'type': 'dois'}, {'id': '10.3390/rs14112675', 'type': 'dois'}, {'id': '10.3390/jmse10060793', 'type': 'dois'}, {'id': '10.3354/meps14054', 'type': 'dois'}, {'id': '10.3390/rs14122913', 'type': 'dois'}, {'id': '10.1038/s41598-022-15301-8', 'type': 'dois'}, {'id': '10.1016/j.pocean.2022.102849', 'type': 'dois'}, {'id': '10.3390/jmse10081025', 'type': 'dois'}, {'id': '10.1080/17538947.2022.2108923', 'type': 'dois'}, {'id': '10.1007/s12601-022-00086-8', 'type': 'dois'}, {'id': '10.21203/rs.3.rs-1722308/v1', 'type': 'dois'}, {'id': '10.1038/s41561-022-01003-3', 'type': 'dois'}, {'id': '10.1080/21664250.2022.2117585', 'type': 'dois'}, {'id': '10.1016/j.asr.2022.08.078', 'type': 'dois'}, {'id': '10.3390/w14172729', 'type': 'dois'}, {'id': '10.21203/rs.3.rs-2025730/v1', 'type': 'dois'}, {'id': '10.1080/00288306.2022.2121288', 'type': 'dois'}, {'id': '10.1134/s0016852122030050', 'type': 'dois'}, {'id': '10.1029/2022jg006814', 'type': 'dois'}, {'id': '10.3390/jmse10101414', 'type': 'dois'}, {'id': '10.1080/00222933.2022.2074906', 'type': 'dois'}, {'id': '10.21203/rs.3.rs-2137101/v1', 'type': 'dois'}, {'id': '10.1007/s00227-022-04111-1', 'type': 'dois'}, {'id': '10.1029/2022jc018995', 'type': 'dois'}, {'id': '10.1038/s43247-022-00574-8', 'type': 'dois'}, {'id': '10.1175/jpo-d-22-0031.1', 'type': 'dois'}, {'id': '10.1007/s00024-022-03154-1', 'type': 'dois'}, {'id': '10.1101/2022.11.15.516596', 'type': 'dois'}, {'id': '10.1029/2022ms003207', 'type': 'dois'}, {'id': '10.1080/1064119x.2022.2152511', 'type': 'dois'}, {'id': '10.1029/2022jb024207', 'type': 'dois'}, {'id': '10.1002/aqc.3906', 'type': 'dois'}, {'id': '10.5194/gmd-16-211-2023', 'type': 'dois'}, {'id': '10.5194/os-19-57-2023', 'type': 'dois'}, {'id': '10.1029/2022jc019434', 'type': 'dois'}, {'id': '10.4995/ia.2023.18700', 'type': 'dois'}, {'id': '10.3389/fmars.2023.1155761', 'type': 'dois'}, {'id': '10.1175/jcli-d-22-0194.1', 'type': 'dois'}, {'id': '10.1007/s41885-023-00127-z', 'type': 'dois'}, {'id': '10.1029/2022jb025458', 'type': 'dois'}, {'id': '10.1016/j.fishres.2023.106793', 'type': 'dois'}, {'id': '10.1785/0120230107', 'type': 'dois'}, {'id': '10.21203/rs.3.rs-2660883/v1', 'type': 'dois'}, {'id': '10.5194/os-19-1453-2023', 'type': 'dois'}, {'id': '10.1098/rsta.2022.0191', 'type': 'dois'}, {'id': '10.1186/s40645-023-00578-8', 'type': 'dois'}]",British Oceanographic Data Centre (BODC),Numerical modelling of the seismic response of gentle slopes in Southeastern Brazil,"[['Cristian Yair', 'Soriano Camelo'], ['Maria Cascão Ferreira', 'de Almeida'], ['Marcio de Souza Soares', 'de Almeida'], ['Gopal S. P.', 'Madabhushi'], ['Brian', 'Carlton']]",Informa UK Limited
references,crossref,https://doi.org/10.5285/76ebdc0b-0eed-4f70-b89e-55e606bcd568,https://doi.org/10.1038/s41467-020-18352-5,journal-article,VolcanEESM: Global volcanic sulphur dioxide (SO2) emissions database from 1850 to present - Version 1.0,"['Neely III, R.R', 'Schmidt, A.']",2016,Issued,[],11.0,"[{'id': '10.5194/acp-22-1549-2022', 'type': 'dois'}, {'id': '10.5194/acp-22-4557-2022', 'type': 'dois'}, {'id': '10.5194/acp-22-4779-2022', 'type': 'dois'}, {'id': '10.5194/acp-22-9435-2022', 'type': 'dois'}, {'id': '10.1002/wcc.522', 'type': 'dois'}, {'id': '10.5194/gmd-15-8669-2022', 'type': 'dois'}, {'id': '10.1038/s41467-020-18352-5', 'type': 'dois'}, {'id': '10.5194/acp-21-15771-2021', 'type': 'dois'}, {'id': '10.5194/acp-23-921-2023', 'type': 'dois'}, {'id': '10.1038/s41561-021-00803-3', 'type': 'dois'}, {'id': '10.1029/2023gl103743', 'type': 'dois'}]",Centre for Environmental Data Analysis (CEDA),Persisting volcanic ash particles impact stratospheric SO2 lifetime and aerosol optical properties,"[['Yunqian', 'Zhu'], ['Owen B.', 'Toon'], ['Eric J.', 'Jensen'], ['Charles G.', 'Bardeen'], ['Michael J.', 'Mills'], ['Margaret A.', 'Tolbert'], ['Pengfei', 'Yu'], ['Sarah', 'Woods']]",Springer Science and Business Media LLC
references,crossref,https://doi.org/10.5285/58a8802721c94c66ae45c3baa4d814d0,https://doi.org/10.1038/s41612-020-0129-x,journal-article,CRU TS4.01: Climatic Research Unit (CRU) Time-Series (TS) version 4.01 of high-resolution gridded data of month-by-month variation in climate (Jan. 1901- Dec. 2016),"['University Of East Anglia Climatic Research Unit (CRU)', 'Harris, Ian C', 'Jones, Philip D.']",2017-09-22,Updated,"[{'relationType': 'IsPartOf', 'relatedIdentifier': 'http://catalogue.ceda.ac.uk/uuid/3f8944800cc48e1cbc29a5ee12d8542d', 'relatedIdentifierType': 'URL'}]",16.0,"[{'id': '10.1007/s00382-021-05992-6', 'type': 'dois'}, {'id': '10.1002/joc.7621', 'type': 'dois'}, {'id': '10.3390/rs14133151', 'type': 'dois'}, {'id': '10.1021/acs.est.2c01274', 'type': 'dois'}, {'id': '10.1029/2018jd028378', 'type': 'dois'}, {'id': '10.1016/j.jhydrol.2019.01.044', 'type': 'dois'}, {'id': '10.1016/j.watres.2020.116276', 'type': 'dois'}, {'id': '10.1038/s41612-020-0129-x', 'type': 'dois'}, {'id': '10.1002/ecs2.3315', 'type': 'dois'}, {'id': '10.1038/s41893-019-0220-7', 'type': 'dois'}, {'id': '10.5194/gmd-14-2977-2021', 'type': 'dois'}, {'id': '10.1007/s00376-021-0348-z', 'type': 'dois'}, {'id': '10.1002/joc.7146', 'type': 'dois'}, {'id': '10.1029/2018jd029945', 'type': 'dois'}, {'id': '10.1111/gcbb.12671', 'type': 'dois'}, {'id': '10.1029/2019jd030332', 'type': 'dois'}]",Centre for Environmental Data Analysis (CEDA),VARENN: graphical representation of periodic data and application to climate studies,"[['Takeshi', 'Ise'], ['Yurika', 'Oba']]",Springer Science and Business Media LLC
references,crossref,https://doi.org/10.5285/C5890438-CDAE-409B-8D49-705B754A1FE9,https://doi.org/10.15745/da.1183068,journal-article,Raw acoustic data collected by ship-borne EK60 echo sounder in Scotia Sea (Mar - Apr 2009).,['British Antarctic Survey'], 2009-03-12/2009-04-18 ,Collected,"[{'relationType': 'IsSourceOf', 'relatedIdentifier': 'doi://10.1016/j.dsr2.2011.06.008', 'relatedIdentifierType': 'DOI'}, {'relationType': 'IsSourceOf', 'relatedIdentifier': 'doi://10.1016/j.dsr2.2011.07.003', 'relatedIdentifierType': 'DOI'}, {'relationType': 'IsSourceOf', 'relatedIdentifier': 'doi://10.1016/j.dsr2.2011.05.002', 'relatedIdentifierType': 'DOI'}, {'relationType': 'IsSourceOf', 'relatedIdentifier': 'doi://10.1016/j.dsr2.2011.10.001', 'relatedIdentifierType': 'DOI'}, {'relationType': 'IsSourceOf', 'relatedIdentifier': 'doi://10.1016/j.dsr2.2011.08.005', 'relatedIdentifierType': 'DOI'}, {'relationType': 'HasMetadata', 'relatedIdentifier': 'https://www.bodc.ac.uk/data/information_and_inventories/cruise_inventory/report/9357/', 'relatedIdentifierType': 'URL'}]",17.0,"[{'id': '10.22463/17949831.1452', 'type': 'dois'}, {'id': '10.33613/antropolojidergisi.1059439', 'type': 'dois'}, {'id': '10.21511/ppm.20(4).2022.01', 'type': 'dois'}, {'id': '10.15446/bitacora.v32n3.102394', 'type': 'dois'}, {'id': '10.21449/ijate.1121828', 'type': 'dois'}, {'id': '10.21830/19006586.632', 'type': 'dois'}, {'id': '10.15745/da.1183068', 'type': 'dois'}, {'id': '10.19171/uefad.1110455', 'type': 'dois'}, {'id': '10.21492/inuhfd.930285', 'type': 'dois'}, {'id': '10.20990/kilisiibfakademik.873072', 'type': 'dois'}, {'id': '10.18037/ausbd.959272', 'type': 'dois'}, {'id': '10.37093/ijsi.1136538', 'type': 'dois'}, {'id': '10.29394/scientific.issn.2542-2987.2022.7.25.7.137-155', 'type': 'dois'}, {'id': '10.33262/cienciadigital.v7i3.2632', 'type': 'dois'}, {'id': '10.37467/revedu.v11.4904', 'type': 'dois'}, {'id': '10.33710/sduijes.1311924', 'type': 'dois'}, {'id': '10.33201/iranian.1333042', 'type': 'dois'}]",Polar Data Centre (PDC),Determining the Attitudes of RCE Teachers towards Assessment and Evaluation According to Different Variables,"[['Vahdeddin', 'ŞİMŞEK']]",Religious Studies
references,crossref,https://doi.org/10.5285/CFDB346F-6CDE-4FBA-9044-96E202398435,https://doi.org/10.17714/gumusfenbil.1101110,journal-article,UK Environmental Change Network (ECN) bat data: 1993-2012,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Eaton, E.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.']",2015-02-25,Submitted,"[{'relationType': 'IsDescribedBy', 'relatedIdentifier': 'https://data-package.ceh.ac.uk/sd/cfdb346f-6cde-4fba-9044-96e202398435.zip', 'resourceTypeGeneral': 'Text', 'relatedIdentifierType': 'URL'}, {'relationType': 'IsPreviousVersionOf', 'relatedIdentifier': '10.5285/2588ee91-6cbd-4888-86fc-81858d1bf085', 'resourceTypeGeneral': 'Dataset', 'relatedIdentifierType': 'DOI'}, {'relationType': 'IsReferencedBy', 'relatedIdentifier': '10.1016/j.ecolind.2016.01.060', 'resourceTypeGeneral': 'Text', 'relatedIdentifierType': 'DOI'}]",14.0,"[{'id': '10.1016/j.ecolind.2016.01.060', 'type': 'dois'}, {'id': '10.1002/sta4.455', 'type': 'dois'}, {'id': '10.1007/s12110-022-09425-z', 'type': 'dois'}, {'id': '10.21303/2461-4262.2022.001983', 'type': 'dois'}, {'id': '10.21930/rcta.vol22_num1_art:1896', 'type': 'dois'}, {'id': '10.31015/jaefs.2022.3.4', 'type': 'dois'}, {'id': '10.46937/20202241222', 'type': 'dois'}, {'id': '10.4236/jwarp.2019.114025', 'type': 'dois'}, {'id': '10.22495/cbsrv3i2siart6', 'type': 'dois'}, {'id': '10.17714/gumusfenbil.1101110', 'type': 'dois'}, {'id': '10.22430/24223182.2022', 'type': 'dois'}, {'id': '10.22430/21457778.1855', 'type': 'dois'}, {'id': '10.17522/balikesirnef.1360022', 'type': 'dois'}, {'id': '10.5696/2156-9614-8.19.180905', 'type': 'dois'}]",Environmental Information Data Centre (EIDC),Numerical analysis of the effect of the evaporator inlet-outlet position on the PV-T performance,"[['Ridvan', 'YAKUT']]",Gumushane University Journal of Science and Technology Institute
references,crossref,https://doi.org/10.5285/78c64025-1f8d-431c-bdeb-e69a5877d2ed,https://doi.org/10.5194/bg-19-5521-2022,journal-article,"Energy and carbon dioxide fluxes, meteorology and soil physics observed at INCOMPASS land surface stations in India, 2016 to 2017","['Morrison, R.', 'Angadi, S.S.', 'Cooper, H.M.', 'Evans, J.G.', 'Rees, G.', 'Sekhar, M.', 'Taylor, C.', 'Tripathi, S.N.', 'Turner, A.G.']",2019-05-01,Submitted,"[{'relationType': 'IsDescribedBy', 'relatedIdentifier': 'https://data-package.ceh.ac.uk/sd/78c64025-1f8d-431c-bdeb-e69a5877d2ed.zip', 'resourceTypeGeneral': 'Text', 'relatedIdentifierType': 'URL'}, {'relationType': 'IsReferencedBy', 'relatedIdentifier': '10.5194/acp-22-3615-2022', 'resourceTypeGeneral': 'Text', 'relatedIdentifierType': 'DOI'}, {'relationType': 'IsReferencedBy', 'relatedIdentifier': '10.5194/bg-19-5521-2022', 'resourceTypeGeneral': 'Text', 'relatedIdentifierType': 'DOI'}]",2.0,"[{'id': '10.5194/acp-22-3615-2022', 'type': 'dois'}, {'id': '10.5194/bg-19-5521-2022', 'type': 'dois'}]",Environmental Information Data Centre (EIDC),A coupled ground heat flux–surface energy balance model of evaporation using thermal remote sensing observations,"[['Bimal K.', 'Bhattacharya'], ['Kaniska', 'Mallick'], ['Devansh', 'Desai'], ['Ganapati S.', 'Bhat'], ['Ross', 'Morrison'], ['Jamie R.', 'Clevery'], ['William', 'Woodgate'], ['Jason', 'Beringer'], ['Kerry', 'Cawse-Nicholson'], ['Siyan', 'Ma'], ['Joseph', 'Verfaillie'], ['Dennis', 'Baldocchi']]",Copernicus GmbH
references,crossref,https://doi.org/10.5285/c5e72461-c61f-4800-8bbf-95c85f74c416,https://doi.org/10.5194/bg-19-5521-2022,journal-article,"High temporal resolution meteorology and soil physics observations from INCOMPASS land surface stations in India, 2016 to 2018","['Morrison, R.', 'Angadi, S.S.', 'Cooper, H.M.', 'Evans, J.G.', 'Rees, G.', 'Sekhar, M.', 'Taylor, C.', 'Tripathi, S.N.', 'Turner, A.G.']",2019-04-12,Submitted,"[{'relationType': 'IsDescribedBy', 'relatedIdentifier': 'https://data-package.ceh.ac.uk/sd/c5e72461-c61f-4800-8bbf-95c85f74c416.zip', 'resourceTypeGeneral': 'Text', 'relatedIdentifierType': 'URL'}, {'relationType': 'IsReferencedBy', 'relatedIdentifier': '10.5194/bg-19-5521-2022', 'resourceTypeGeneral': 'Text', 'relatedIdentifierType': 'DOI'}]",2.0,"[{'id': '10.5194/bg-19-5521-2022', 'type': 'dois'}, {'id': '10.1029/2022ms003153', 'type': 'dois'}]",Environmental Information Data Centre (EIDC),A coupled ground heat flux–surface energy balance model of evaporation using thermal remote sensing observations,"[['Bimal K.', 'Bhattacharya'], ['Kaniska', 'Mallick'], ['Devansh', 'Desai'], ['Ganapati S.', 'Bhat'], ['Ross', 'Morrison'], ['Jamie R.', 'Clevery'], ['William', 'Woodgate'], ['Jason', 'Beringer'], ['Kerry', 'Cawse-Nicholson'], ['Siyan', 'Ma'], ['Joseph', 'Verfaillie'], ['Dennis', 'Baldocchi']]",Copernicus GmbH
references,crossref,https://doi.org/10.5285/22B54764-2448-1318-E053-6C86ABC01AE1,https://doi.org/10.26441/rc20.2-2021-a9,journal-article,Multi-generational responses of an elevated pCO2 tolerant laboratory marine polychaete strain to low pCO2.,"['Jarrold, Michael', 'Rodr�Guez-Romero, Araceli', ""Massamba N'Siala, Gloria"", 'Spicer, John I', 'Calosi, Piero']",2012-12-01/2013-06-30,Collected,[],6.0,"[{'id': '10.38009/ekimad.1142952', 'type': 'dois'}, {'id': '10.54541/reviem.v1i2.9', 'type': 'dois'}, {'id': '10.21830/19006586.1042', 'type': 'dois'}, {'id': '10.26441/rc20.2-2021-a9', 'type': 'dois'}, {'id': '10.51599/are.2019.05.04.01', 'type': 'dois'}, {'id': '10.21733/ibad.789662', 'type': 'dois'}]",British Oceanographic Data Centre (BODC),El reportaje de infoentretenimiento: evolución del género en las televisiones generalistas en España (1990-2020),"[['José Alberto', 'García-Avilés']]",Universidad de Piura
references,crossref,https://doi.org/10.5285/836f016a-33be-6ddc-e053-6c86abc0788e,https://doi.org/10.1111/fog.12620,journal-article,The GEBCO_2019 Grid - a continuous terrain model of the global oceans and land.,['GEBCO Bathymetric Compilation Group 2019'],2019-01-01/2019-01-01,Collected,[],29.0,"[{'id': '10.1038/s41598-020-60283-0', 'type': 'dois'}, {'id': '10.5281/zenodo.3746110', 'type': 'dois'}, {'id': '10.5281/zenodo.3268427', 'type': 'dois'}, {'id': '10.1111/jfr3.12800', 'type': 'dois'}, {'id': '10.1029/2019gc008901', 'type': 'dois'}, {'id': '10.1038/s41598-022-13788-9', 'type': 'dois'}, {'id': '10.1186/s40851-022-00193-3', 'type': 'dois'}, {'id': '10.1038/s41561-022-00961-y', 'type': 'dois'}, {'id': '10.1029/2021jc018283', 'type': 'dois'}, {'id': '10.1080/19475683.2021.1936169', 'type': 'dois'}, {'id': '10.1144/m52-2019-48', 'type': 'dois'}, {'id': '10.1017/qua.2022.41', 'type': 'dois'}, {'id': '10.1016/j.ecolind.2020.106257', 'type': 'dois'}, {'id': '10.2989/1814232x.2020.1776390', 'type': 'dois'}, {'id': '10.1111/fog.12620', 'type': 'dois'}, {'id': '10.1007/s00338-020-02044-z', 'type': 'dois'}, {'id': '10.1007/s42990-022-00094-9', 'type': 'dois'}, {'id': '10.1186/s40623-022-01748-6', 'type': 'dois'}, {'id': '10.5575/geosoc.2022.0041', 'type': 'dois'}, {'id': '10.3390/w14040589', 'type': 'dois'}, {'id': '10.1029/2022gc010670', 'type': 'dois'}, {'id': '10.1144/sp524-2021-196', 'type': 'dois'}, {'id': '10.1029/2022gc010385', 'type': 'dois'}, {'id': '10.1007/s11069-023-06001-1', 'type': 'dois'}, {'id': '10.1017/lis.2023.4', 'type': 'dois'}, {'id': '10.1029/2022jb026272', 'type': 'dois'}, {'id': '10.1007/s11069-020-04339-4', 'type': 'dois'}, {'id': '10.1130/ges02275.1', 'type': 'dois'}, {'id': '10.14710/ijred.2022.37028', 'type': 'dois'}]",British Oceanographic Data Centre (BODC),Plankton size spectra as an indicator of larval success in Pacific sardine (<scp><i>Sardinops sagax</i></scp>),"[['Charles', 'Hinchliffe'], ['Paloma A.', 'Matis'], ['Hayden T.', 'Schilling'], ['Jason D.', 'Everett'], ['Anthony G.', 'Miskiewicz'], ['Pierre', 'Pepin'], ['Daniel S.', 'Falster'], ['Iain M.', 'Suthers']]",Wiley
references,crossref,https://doi.org/10.5285/507A5E1F-E056-454C-8FF6-D185F3DA8556,https://doi.org/10.29110/soylemdergi.1169829,journal-article,"Water chemistry, hydrology and fluvial carbon data for two Amazonian small streams","['Vihermaa, L. E.', 'Waldron, S.']",2015-06-01,Submitted,"[{'relationType': 'IsDescribedBy', 'relatedIdentifier': 'https://data-package.ceh.ac.uk/sd/507a5e1f-e056-454c-8ff6-d185f3da8556.zip', 'resourceTypeGeneral': 'Text', 'relatedIdentifierType': 'URL'}]",40.0,"[{'id': '10.18778/0208-600x.78.05', 'type': 'dois'}, {'id': '10.20525/ijrbs.v10i3.1124', 'type': 'dois'}, {'id': '10.3846/tede.2021.14513', 'type': 'dois'}, {'id': '10.37989/gumussagbil.1097639', 'type': 'dois'}, {'id': '10.17976/jpps/2021.01.11', 'type': 'dois'}, {'id': '10.1177/09720634221109307', 'type': 'dois'}, {'id': '10.1186/s12894-018-0364-1', 'type': 'dois'}, {'id': '10.54167/tch.v13i2.522', 'type': 'dois'}, {'id': '10.11144/javeriana.m12-24.rcdp', 'type': 'dois'}, {'id': '10.18037/ausbd.1181513', 'type': 'dois'}, {'id': '10.15381/rpb.v29i4.22935', 'type': 'dois'}, {'id': '10.18092/ulikidince.1144391', 'type': 'dois'}, {'id': '10.20473/jkl.v12i1si.2020.104-120', 'type': 'dois'}, {'id': '10.29110/soylemdergi.1169829', 'type': 'dois'}, {'id': '10.1186/s12888-022-04460-7', 'type': 'dois'}, {'id': '10.34234/ded.1166387', 'type': 'dois'}, {'id': '10.46652/rgn.v6i27.766', 'type': 'dois'}, {'id': '10.3145/epi.2023.ene.06', 'type': 'dois'}, {'id': '10.22430/24223182.1800', 'type': 'dois'}, {'id': '10.4236/jfrm.2021.104023', 'type': 'dois'}, {'id': '10.24142/rvc.n26a4', 'type': 'dois'}, {'id': '10.22495/cbsrv3i2art10', 'type': 'dois'}, {'id': '10.22478/ufpb.1983-1579.2020v13n3.53206', 'type': 'dois'}, {'id': '10.21511/imfi.20(2).2023.09', 'type': 'dois'}, {'id': '10.25295/fsecon.792411', 'type': 'dois'}, {'id': '10.18039/ajesi.1109319', 'type': 'dois'}, {'id': '10.46465/endustrimuhendisligi.705925', 'type': 'dois'}, {'id': '10.17155/omuspd.903116', 'type': 'dois'}, {'id': '10.17211/tcd.897597', 'type': 'dois'}, {'id': '10.31681/jetol.904704', 'type': 'dois'}, {'id': '10.25233/ijlel.1001760', 'type': 'dois'}, {'id': '10.33459/cbubesbd.1177419', 'type': 'dois'}, {'id': '10.33459/cbubesbd.1149131', 'type': 'dois'}, {'id': '10.33459/cbubesbd.1203933', 'type': 'dois'}, {'id': '10.46762/mamulebd.1265257', 'type': 'dois'}, {'id': '10.17679/inuefd.1299310', 'type': 'dois'}, {'id': '10.1080/10494820.2021.2007136', 'type': 'dois'}, {'id': '10.31004/obsesi.v7i1.3360', 'type': 'dois'}, {'id': '10.21511/ppm.21(4).2023.38', 'type': 'dois'}, {'id': '10.18037/ausbd.1327530', 'type': 'dois'}]",Environmental Information Data Centre (EIDC),TAHSIN YÜCEL IN PARTICIPATORY INTERNET DICTIONARIES: A WEB-PORTRAIT ESSAY,"[['Cansu', 'AVCI'], ['Erdoğan', 'KARTAL']]",SOYLEM Filoloji Dergisi
