pub_doi,source-id,relation-type-id,data_doi,data_publisher,data_title,data_publication_year,data_authors
https://doi.org/10.5194/essd-15-2391-2023,datacite-crossref,is-referenced-by,10.5285/eb5d9dc4-13bb-44c7-9bf8-c5980fcf52a4,Environmental Information Data Centre (EIDC),Potential evapotranspiration derived from the UK Climate Projections 2018 Regional Climate Model ensemble 1980-2080 (Hydro-PE UKCP18 RCM),2021.0,"['Robinson, E.L.', 'Kay, A.L.', 'Brown, M.', 'Chapman, R.', 'Bell, V.A.', 'Blyth, E.M.']"
https://doi.org/10.5194/essd-15-2391-2023,datacite-crossref,is-referenced-by,10.5285/10874370-bc58-4d23-a118-ea07df8a07f2,Environmental Information Data Centre (EIDC),Climate hydrology and ecology research support system meteorology dataset for Great Britain (1961-2015) [CHESS-met],2016.0,"['Robinson, E.L.', 'Blyth, E.', 'Clark, D.B.', 'Comyn-Platt, E.', 'Finch, J. ', 'Rudd, A.C.']"
https://doi.org/10.5194/hess-28-417-2024,datacite-crossref,is-referenced-by,10.5285/755e0369-f8db-4550-aabe-3f9c9fbcb93d,Environmental Information Data Centre (EIDC),"Gridded simulations of available precipitation (rainfall + snowmelt) for Great Britain, developed from observed data (1961-2018) and climate projections (1980-2080)",2022.0,"['Lane, R.A.', 'Kay, A.L.']"
https://doi.org/10.5194/essd-15-2533-2023,datacite-crossref,is-referenced-by,10.5285/1bb90673-ad37-4679-90b9-0126109639a9,Environmental Information Data Centre (EIDC),"Hydrological projections for the UK, based on UK Climate Projections 2018 (UKCP18) data, from the Enhanced Future Flows and Groundwater (eFLaG) project",2022.0,"['Hannaford, J.', 'Mackay, J.', 'Ascott, M.', 'Bell, V.', 'Chitson, T.', 'Cole, S.', 'Counsell, C.', 'Durant, M.', 'Facer-Childs, K.', 'Jackson, C.', 'Kay, A.', 'Lane, R.', 'Mansour, M.', 'Moore, R.J.', 'Parry, S.', 'Rudd, A.', 'Simpson, M.', 'Turner, S.', 'Wallbank, J.', 'Wells, S.', 'Wilcox, A.']"
https://doi.org/10.1088/1748-9326/acd655,datacite-crossref,is-referenced-by,10.5285/1bb90673-ad37-4679-90b9-0126109639a9,Environmental Information Data Centre (EIDC),"Hydrological projections for the UK, based on UK Climate Projections 2018 (UKCP18) data, from the Enhanced Future Flows and Groundwater (eFLaG) project",2022.0,"['Hannaford, J.', 'Mackay, J.', 'Ascott, M.', 'Bell, V.', 'Chitson, T.', 'Cole, S.', 'Counsell, C.', 'Durant, M.', 'Facer-Childs, K.', 'Jackson, C.', 'Kay, A.', 'Lane, R.', 'Mansour, M.', 'Moore, R.J.', 'Parry, S.', 'Rudd, A.', 'Simpson, M.', 'Turner, S.', 'Wallbank, J.', 'Wells, S.', 'Wilcox, A.']"
https://doi.org/10.1007/s10584-023-03621-1,datacite-crossref,is-referenced-by,10.5285/1bb90673-ad37-4679-90b9-0126109639a9,Environmental Information Data Centre (EIDC),"Hydrological projections for the UK, based on UK Climate Projections 2018 (UKCP18) data, from the Enhanced Future Flows and Groundwater (eFLaG) project",2022.0,"['Hannaford, J.', 'Mackay, J.', 'Ascott, M.', 'Bell, V.', 'Chitson, T.', 'Cole, S.', 'Counsell, C.', 'Durant, M.', 'Facer-Childs, K.', 'Jackson, C.', 'Kay, A.', 'Lane, R.', 'Mansour, M.', 'Moore, R.J.', 'Parry, S.', 'Rudd, A.', 'Simpson, M.', 'Turner, S.', 'Wallbank, J.', 'Wells, S.', 'Wilcox, A.']"
https://doi.org/10.5194/essd-15-2391-2023,datacite-crossref,is-referenced-by,10.5285/1bb90673-ad37-4679-90b9-0126109639a9,Environmental Information Data Centre (EIDC),"Hydrological projections for the UK, based on UK Climate Projections 2018 (UKCP18) data, from the Enhanced Future Flows and Groundwater (eFLaG) project",2022.0,"['Hannaford, J.', 'Mackay, J.', 'Ascott, M.', 'Bell, V.', 'Chitson, T.', 'Cole, S.', 'Counsell, C.', 'Durant, M.', 'Facer-Childs, K.', 'Jackson, C.', 'Kay, A.', 'Lane, R.', 'Mansour, M.', 'Moore, R.J.', 'Parry, S.', 'Rudd, A.', 'Simpson, M.', 'Turner, S.', 'Wallbank, J.', 'Wells, S.', 'Wilcox, A.']"
https://doi.org/10.1002/cli2.69,datacite-crossref,is-referenced-by,10.5285/1bb90673-ad37-4679-90b9-0126109639a9,Environmental Information Data Centre (EIDC),"Hydrological projections for the UK, based on UK Climate Projections 2018 (UKCP18) data, from the Enhanced Future Flows and Groundwater (eFLaG) project",2022.0,"['Hannaford, J.', 'Mackay, J.', 'Ascott, M.', 'Bell, V.', 'Chitson, T.', 'Cole, S.', 'Counsell, C.', 'Durant, M.', 'Facer-Childs, K.', 'Jackson, C.', 'Kay, A.', 'Lane, R.', 'Mansour, M.', 'Moore, R.J.', 'Parry, S.', 'Rudd, A.', 'Simpson, M.', 'Turner, S.', 'Wallbank, J.', 'Wells, S.', 'Wilcox, A.']"
https://doi.org/10.5194/hess-28-417-2024,datacite-crossref,is-referenced-by,10.5285/1bb90673-ad37-4679-90b9-0126109639a9,Environmental Information Data Centre (EIDC),"Hydrological projections for the UK, based on UK Climate Projections 2018 (UKCP18) data, from the Enhanced Future Flows and Groundwater (eFLaG) project",2022.0,"['Hannaford, J.', 'Mackay, J.', 'Ascott, M.', 'Bell, V.', 'Chitson, T.', 'Cole, S.', 'Counsell, C.', 'Durant, M.', 'Facer-Childs, K.', 'Jackson, C.', 'Kay, A.', 'Lane, R.', 'Mansour, M.', 'Moore, R.J.', 'Parry, S.', 'Rudd, A.', 'Simpson, M.', 'Turner, S.', 'Wallbank, J.', 'Wells, S.', 'Wilcox, A.']"
https://doi.org/10.1029/2022wr033323,datacite-crossref,is-referenced-by,10.5285/8baf805d-39ce-4dac-b224-c926ada353b7,Environmental Information Data Centre (EIDC),Climate hydrology and ecology research support system potential evapotranspiration dataset for Great Britain (1961-2015) [CHESS-PE],2016.0,"['Robinson, E.L.', 'Blyth, E.', 'Clark, D.B.', 'Comyn-Platt, E.', 'Finch, J.', 'Rudd, A.C.']"
https://doi.org/10.17863/cam.45856,datacite-related,is-referenced-by,10.5285/8baf805d-39ce-4dac-b224-c926ada353b7,Environmental Information Data Centre (EIDC),Climate hydrology and ecology research support system potential evapotranspiration dataset for Great Britain (1961-2015) [CHESS-PE],2016.0,"['Robinson, E.L.', 'Blyth, E.', 'Clark, D.B.', 'Comyn-Platt, E.', 'Finch, J.', 'Rudd, A.C.']"
https://doi.org/10.1007/s10584-023-03621-1,datacite-crossref,is-referenced-by,10.5285/8baf805d-39ce-4dac-b224-c926ada353b7,Environmental Information Data Centre (EIDC),Climate hydrology and ecology research support system potential evapotranspiration dataset for Great Britain (1961-2015) [CHESS-PE],2016.0,"['Robinson, E.L.', 'Blyth, E.', 'Clark, D.B.', 'Comyn-Platt, E.', 'Finch, J.', 'Rudd, A.C.']"
https://doi.org/10.1016/j.envadv.2023.100406,datacite-crossref,is-referenced-by,10.5285/6c22cf6e-b224-414e-aa85-900325baedbd,Environmental Information Data Centre (EIDC),"Land Cover Map 2020 (25m rasterised land parcels, GB)",2021.0,"['Morton, R.D.', 'Marston, C.G.', ""O'Neil, A.W."", 'Rowland, C.S.']"
https://doi.org/10.1016/j.scs.2022.104078,datacite-crossref,is-referenced-by,10.5285/6c22cf6e-b224-414e-aa85-900325baedbd,Environmental Information Data Centre (EIDC),"Land Cover Map 2020 (25m rasterised land parcels, GB)",2021.0,"['Morton, R.D.', 'Marston, C.G.', ""O'Neil, A.W."", 'Rowland, C.S.']"
https://doi.org/10.1002/hyp.15165,datacite-crossref,is-referenced-by,10.5285/398dd41e-3c08-47f5-811f-da990007643f,Environmental Information Data Centre (EIDC),"Land Cover Map 2021 (land parcels, GB)",2022.0,"['Marston, C.', 'Rowland, C.S.', ""O'Neil, A.W."", 'Morton, R.D.']"
https://doi.org/10.5253/arde.2023.a3,datacite-crossref,is-referenced-by,10.5285/6c22cf6e-b224-414e-aa85-900325baedbd,Environmental Information Data Centre (EIDC),"Land Cover Map 2020 (25m rasterised land parcels, GB)",2021.0,"['Morton, R.D.', 'Marston, C.G.', ""O'Neil, A.W."", 'Rowland, C.S.']"
https://doi.org/10.1111/een.13361,datacite-crossref,is-referenced-by,10.5285/398dd41e-3c08-47f5-811f-da990007643f,Environmental Information Data Centre (EIDC),"Land Cover Map 2021 (land parcels, GB)",2022.0,"['Marston, C.', 'Rowland, C.S.', ""O'Neil, A.W."", 'Morton, R.D.']"
https://doi.org/10.1002/2688-8319.12338,datacite-crossref,is-referenced-by,10.5285/398dd41e-3c08-47f5-811f-da990007643f,Environmental Information Data Centre (EIDC),"Land Cover Map 2021 (land parcels, GB)",2022.0,"['Marston, C.', 'Rowland, C.S.', ""O'Neil, A.W."", 'Morton, R.D.']"
https://doi.org/10.1186/s13071-023-06094-4,datacite-crossref,is-referenced-by,10.5285/d6f8c045-521b-476e-b0d6-b3b97715c138,Environmental Information Data Centre (EIDC),"Land Cover Map 2020 (1km summary rasters, GB and N. Ireland)",2022.0,"['Morton, R.D.', 'Marston, C.G.', ""O'Neil, A.W."", 'Rowland, C.S.']"
https://doi.org/10.21105/joss.06305,datacite-crossref,is-referenced-by,10.5285/d6f8c045-521b-476e-b0d6-b3b97715c138,Environmental Information Data Centre (EIDC),"Land Cover Map 2020 (1km summary rasters, GB and N. Ireland)",2022.0,"['Morton, R.D.', 'Marston, C.G.', ""O'Neil, A.W."", 'Rowland, C.S.']"
https://doi.org/10.1016/j.jhydrol.2024.131379,datacite-crossref,is-referenced-by,10.5285/e5632f1b-040c-4c39-8721-4834ada6046a,Environmental Information Data Centre (EIDC),"Land Cover Map 2019 (1km summary rasters, GB and N. Ireland)",2022.0,"['Morton, R.D.', 'Marston, C.G.', ""O'Neil, A.W."", 'Rowland, C.S.']"
https://doi.org/10.1002/ecy.4214,datacite-crossref,is-referenced-by,10.5285/9b68ee52-8a95-41eb-8ef1-8d29e2570b00,Environmental Information Data Centre (EIDC),"Land Cover Map 2018 (1km summary rasters, GB and N. Ireland)",2022.0,"['Morton, R.D.', 'Marston, C.G.', ""O'Neil, A.W."", 'Rowland, C.S.']"
https://doi.org/10.1002/ecy.4214,datacite-crossref,is-referenced-by,10.5285/f5e3bd00-efd0-4dc6-a454-aa597d84764a,Environmental Information Data Centre (EIDC),"Land Cover Map 1990 (1km dominant target class, GB) v2",2020.0,"['Rowland, C.S.', 'Marston, C.G.', 'Morton, R.D.', ""O'Neil, A.W.""]"
https://doi.org/10.1029/2023ef004035,datacite-crossref,is-referenced-by,10.5285/beb62085-ba81-480c-9ed0-2d31c27ff196,Environmental Information Data Centre (EIDC),Potential evapotranspiration derived from HadUK-Grid 1km gridded climate observations 1969-2022 (Hydro-PE HadUK-Grid),2023.0,"['Brown, M.J.', 'Robinson, E.L.', 'Kay, A.L.', 'Chapman, R.', 'Bell, V.A.', 'Blyth, E.M.']"
https://doi.org/10.5194/hess-28-2635-2024,datacite-crossref,is-referenced-by,10.5285/26ce15dd-f994-40e0-8a09-5f257cc1f2ab,Environmental Information Data Centre (EIDC),Peak flow and probability of exceedance data for Grid-to-Grid modelled widespread flooding events across mainland GB from 1980-2010 and 2050-2080,2022.0,"['Griffin, A.', 'Kay, A.', 'Bell, V.A.', 'Stewart, E.J.', 'Sayer, P.', 'Carr, S.']"
https://doi.org/10.1016/j.jhydrol.2020.125755,datacite-crossref,is-referenced-by,10.5285/ee9ab43d-a4fe-4e73-afd5-cd4fc4c82556,Environmental Information Data Centre (EIDC),Gridded estimates of daily and monthly areal rainfall for the United Kingdom (1890-2017) [CEH-GEAR],2019.0,"['Tanguy, M.', 'Dixon, H.', 'Prosdocimi, I.', 'Morris, D.G.', 'Keller, V.D.J.']"
https://doi.org/10.5194/hess-28-2635-2024,datacite-crossref,is-referenced-by,10.5285/ee9ab43d-a4fe-4e73-afd5-cd4fc4c82556,Environmental Information Data Centre (EIDC),Gridded estimates of daily and monthly areal rainfall for the United Kingdom (1890-2017) [CEH-GEAR],2019.0,"['Tanguy, M.', 'Dixon, H.', 'Prosdocimi, I.', 'Morris, D.G.', 'Keller, V.D.J.']"
https://doi.org/10.5194/hess-28-2635-2024,datacite-crossref,is-referenced-by,10.5285/eb5d9dc4-13bb-44c7-9bf8-c5980fcf52a4,Environmental Information Data Centre (EIDC),Potential evapotranspiration derived from the UK Climate Projections 2018 Regional Climate Model ensemble 1980-2080 (Hydro-PE UKCP18 RCM),2021.0,"['Robinson, E.L.', 'Kay, A.L.', 'Brown, M.', 'Chapman, R.', 'Bell, V.A.', 'Blyth, E.M.']"
https://doi.org/10.1016/j.ecss.2024.108830,datacite-crossref,is-referenced-by,10.5285/a22b495e-b2cd-43cd-95b7-8712b64dc0da,Environmental Information Data Centre (EIDC),"Physico-chemical water properties and greenhouse gas measurements along a longitudinal estuary transect, Clyde estuary, Scotland, 2020-2022",2023.0,"['Brown, A.M.', 'White, S.', 'Corr, M.T.', 'Hurst, E.', 'Grant, A.L.', 'Olszewska, J.P.', 'Toteva, G.Y.', 'Pickard, A.E.']"
https://doi.org/10.1016/j.ecss.2024.108830,datacite-crossref,is-referenced-by,10.5285/c3527258-c9ab-40d9-af0c-ddedabbd67a1,Environmental Information Data Centre (EIDC),"Greenhouse gas and water chemistry measurements for the Clyde river, tributaries and estuary, 2021-2022",2023.0,"['Brown, A.M.', 'Van Dijk, N.', 'Pickard, A.E.']"
https://doi.org/10.1016/j.ecss.2024.108830,datacite-crossref,is-referenced-by,10.5285/7f5b221e-d251-4bac-9252-16b4553dc345,Environmental Information Data Centre (EIDC),"Physico-chemical water properties and greenhouse gas measurements across a tidal cycle, Clyde estuary, Scotland, 2020-2022",2023.0,"['Brown, A.M.', 'Pickard, A.E.']"
https://doi.org/10.1038/s41396-018-0302-y,datacite-crossref,is-referenced-by,10.5285/7ded510f-3955-4b92-851d-29c0f79a0b99,Environmental Information Data Centre (EIDC),"The influence of large woody debris (LWD) on in situ riverbed nitrogen transformations in the Hammer Stream (Hampshire, UK)",2018.0,"['Trimmer, M.']"
https://doi.org/10.5194/acp-23-9229-2023,datacite-crossref,is-referenced-by,10.5285/c9e802b3-43c8-4b36-a3a3-8861d9da8ea9,Environmental Information Data Centre (EIDC),Global ammonia emissions from seabirds,2012.0,"['Riddick, S.N.', 'Dragosits, U.', 'Blackall, T.D.', 'Daunt, F.', 'Wanless, S.', 'Sutton, M.A.']"
https://data.bas.ac.uk/metadata.php?id=gb%2Fnerc%2Fbas%2Fpdc%2F01300,datacite-url,is-referenced-by,10.5285/69ae1fa2-cf1d-44da-8415-d9cc512c0256,Polar Data Centre (PDC),Phytoplankton enumeration and biomass calculations from samples collected in the Barents Sea during 2017-2018,2021.0,"['Mitchell, Elaine', 'McNeil, Sharon', 'Whyte, Callum', 'Cottier, Finlo', 'Hopkins, Joanne', 'Davidson, Keith']"
https://doi.org/10.23637/rothamsted.9910x,datacite-related,is-referenced-by,10.5285/399ed9b1-bf59-4d85-9832-ee4d29f49bfb,Environmental Information Data Centre (EIDC),Daily and sub-daily hydrometeorological and soil data (2013-2023) [COSMOS-UK],2024.0,"['Smith, R.', 'Antoniou, V.', 'Askquith-Ellis, A.', 'Ball, L.A.', 'Bennett, E.S.', 'Blake, J.R.', 'Boorman, D.B.', 'Brooks, M.', 'Clarke, M.', 'Cooper, H.M.', 'Cowan, N.', 'Cumming, A.', 'Evans, J.G.', 'Farrand, P.', 'Fry, M.', 'Harvey, D.', 'Houghton-Carr, H.', 'Howson, T.', 'Jiménez-Arranz, G.', 'Keen, Y.', 'Khamis, D.', 'Leeson, S.', 'Lord, W.D.', 'Morrison, R.', 'Nash, G.V.', ""O'Callaghan, F."", 'Rylett, D.', 'Scarlett, P.M.', 'St Quintin, P.', 'Stanley, S.', 'Swain, O.D.', 'Szczykulska, M.', 'Teagle, S.', 'Thornton, J.L.', 'Trill, E.J.', 'Vincent, P.', 'Ward, H.C.', 'Warwick, A.C.', 'Winterbourn, J.B.']"
https://doi.org/10.5285/97204415-683f-4d55-8b38-a2700fa94efe,datacite-related,is-referenced-by,10.5285/2b33895b-5069-4c49-95bd-2624c980498b,Polar Data Centre (PDC),Thwaites MELT: Velocity microstructure profiles from the grounding zone region of Thwaites Glacier Eastern Ice Shelf (2020),2024.0,"['Davis, Peter ED', 'Nicholls, Keith W', 'Holland, David M']"
https://doi.org/10.5285/4ffad557-1c3c-4ea7-a73d-6d782331b08a,datacite-related,is-referenced-by,10.5285/2b33895b-5069-4c49-95bd-2624c980498b,Polar Data Centre (PDC),Thwaites MELT: Velocity microstructure profiles from the grounding zone region of Thwaites Glacier Eastern Ice Shelf (2020),2024.0,"['Davis, Peter ED', 'Nicholls, Keith W', 'Holland, David M']"
https://doi.org/10.1002/2688-8319.12303,datacite-crossref,is-referenced-by,10.5285/59abe798-1b39-4555-b3a6-8c301a61bcaa,Environmental Information Data Centre (EIDC),"Reproductive output and adult lifespan of 308 invertebrate species subjected to temperature variations, from a meta-analysis of published literature",2024.0,"['Frost, F.', 'Noble, D.W.A.', 'Schou, M.F.', 'Rowe, M.', 'Rees, J.', 'Lüpold, S.', 'Chatten, A.', 'Smithson, C.H.', 'Cole, B.J.', 'Simões, P.', 'Lindenbaum, I.', 'Koppik, M.', 'Weaving, H.', 'Canal Domenech, B.', 'Churchill, E.', 'Zizzari, Z.V.', 'Ellers, J.', 'Gigliotti, S.', 'Graziano, M.', 'Iossa, G.', 'De Nardo, A.N.', 'Pilakouta, N.', 'Meena, A.', 'Ramm, S.A.', 'Nakagawa, S.', 'Bretman, A.', 'Fricke, F.', 'Snook, R.R.', 'Price, T.A.R.', 'Dougherty, L.R.']"
https://doi.org/10.1111/gcb.16999,datacite-crossref,is-referenced-by,10.5285/d417b1b9-eaba-4b9d-ba2c-dfb53973b113,Environmental Information Data Centre (EIDC),"Aquatic carbon isotope composition in natural and restoration pools in blanket peatlands in Scotland and Northern Ireland, 2014-2015",2023.0,"['Dean, J.F.', 'Billett, M.F.', 'Turner, T.E.', 'Garnett, M.H.', 'Andersen, R.', 'McKenzie, R.M.', 'Dinsmore, K.J.', 'Baird, A.J.', 'Chapman, P.J.', 'Holden, J.']"
https://doi.org/10.1002/gdj3.87,datacite-crossref,is-referenced-by,10.5285/dae416b4-3762-45bd-ae14-c554883d482c,Environmental Information Data Centre (EIDC),Leaf phenology synchrony for Meso- and South America v2,2019.0,"['George, C.T.', 'Weedon, G.P.', 'Hayman, G.', 'Gerard, F.F.']"
https://doi.org/10.1016/j.rse.2024.114164,datacite-crossref,is-referenced-by,10.5285/e68063b9-2e52-44df-8b6f-a3deb37b76cb,Environmental Information Data Centre (EIDC),"Data from automatic water monitoring buoy from Windermere south basin, 2012 to 2015",2017.0,"['Jones, I.D.', 'Feuchtmayr, H.', 'Maberly, S.C.']"
https://doi.org/10.1080/00221686.2024.2377132,datacite-crossref,is-referenced-by,10.5285/e68063b9-2e52-44df-8b6f-a3deb37b76cb,Environmental Information Data Centre (EIDC),"Data from automatic water monitoring buoy from Windermere south basin, 2012 to 2015",2017.0,"['Jones, I.D.', 'Feuchtmayr, H.', 'Maberly, S.C.']"
https://doi.org/10.1080/00221686.2024.2377132,datacite-crossref,is-referenced-by,10.5285/38f382d6-e39e-4e6d-9951-1f5aa04a1a8c,Environmental Information Data Centre (EIDC),"Data from automatic water monitoring buoy from Blelham Tarn, 2008 to 2011",2017.0,"['Jones, I.', 'Feuchtmayr, H.']"
https://doi.org/10.3390/su13169105,datacite-crossref,is-referenced-by,10.5285/499212cd-d64a-43ba-b801-95402e4d4098,Environmental Information Data Centre (EIDC),"Land Cover Map 2017 (25m rasterised land parcels, GB)",2020.0,"['Morton, R.D.', 'Marston, C.G.', ""O'Neil, A.W."", 'Rowland, C.S.']"
https://doi.org/10.1101/2023.08.17.553678,datacite-crossref,is-referenced-by,10.5285/499212cd-d64a-43ba-b801-95402e4d4098,Environmental Information Data Centre (EIDC),"Land Cover Map 2017 (25m rasterised land parcels, GB)",2020.0,"['Morton, R.D.', 'Marston, C.G.', ""O'Neil, A.W."", 'Rowland, C.S.']"
https://doi.org/10.1101/2023.08.17.553678,datacite-crossref,is-referenced-by,10.5285/25c6451b-5c88-40da-9a63-c3ec473e4874,Environmental Information Data Centre (EIDC),"Land Cover Map 2018 (25m rasterised land parcels, GB)",2020.0,"['Morton, R.D.', 'Marston, C.G.', ""O'Neil, A.W."", 'Rowland, C.S.']"
https://doi.org/10.1101/2023.08.17.553678,datacite-crossref,is-referenced-by,10.5285/f15289da-6424-4a5e-bd92-48c4d9c830cc,Environmental Information Data Centre (EIDC),"Land Cover Map 2019 (25m rasterised land parcels, GB)",2020.0,"['Morton, R.D.', 'Marston, C.G.', ""O'Neil, A.W."", 'Rowland, C.S.']"
https://doi.org/10.1101/2023.08.17.553678,datacite-crossref,is-referenced-by,10.5285/bb15e200-9349-403c-bda9-b430093807c7,Environmental Information Data Centre (EIDC),"Land Cover Map 2015 (25m raster, GB)",2017.0,"['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']"
https://doi.org/10.1080/02626667.2023.2251968,datacite-crossref,is-referenced-by,10.5285/80887755-1426-4dab-a4a6-250919d5020c,Environmental Information Data Centre (EIDC),Climate hydrology and ecology research support system meteorology dataset for Great Britain (1961-2012) [CHESS-met],2015.0,"['Robinson, E.L.', 'Blyth, E.', 'Clark, D.B.', 'Finch, J.', 'Rudd, A.C.']"
https://doi.org/10.1016/j.jenvman.2023.119167,datacite-crossref,is-referenced-by,10.5285/80887755-1426-4dab-a4a6-250919d5020c,Environmental Information Data Centre (EIDC),Climate hydrology and ecology research support system meteorology dataset for Great Britain (1961-2012) [CHESS-met],2015.0,"['Robinson, E.L.', 'Blyth, E.', 'Clark, D.B.', 'Finch, J.', 'Rudd, A.C.']"
https://doi.org/10.1080/02626667.2023.2251968,datacite-crossref,is-referenced-by,10.5285/d329f4d6-95ba-4134-b77a-a377e0755653,Environmental Information Data Centre (EIDC),Climate hydrology and ecology research support system potential evapotranspiration dataset for Great Britain (1961-2012) [CHESS-PE],2015.0,"['Robinson, E.L.', 'Blyth, E.', 'Clark, D.B.', 'Finch, J.', 'Rudd, A.C.']"
https://doi.org/10.1016/j.jenvman.2023.119167,datacite-crossref,is-referenced-by,10.5285/d329f4d6-95ba-4134-b77a-a377e0755653,Environmental Information Data Centre (EIDC),Climate hydrology and ecology research support system potential evapotranspiration dataset for Great Britain (1961-2012) [CHESS-PE],2015.0,"['Robinson, E.L.', 'Blyth, E.', 'Clark, D.B.', 'Finch, J.', 'Rudd, A.C.']"
https://doi.org/10.1016/j.jenvman.2023.119167,datacite-crossref,is-referenced-by,10.5285/17b9c4f7-1c30-4b6f-b2fe-f7780159939c,Environmental Information Data Centre (EIDC),Historic Gridded Potential Evapotranspiration (PET) based on temperature-based equation McGuinness-Bordne calibrated for the UK (1891-2015),2017.0,"['Tanguy, M.', 'Prudhomme, C.', 'Smith, K.', 'Hannaford, J.']"
https://doi.org/10.1101/2023.08.17.553678,datacite-crossref,is-referenced-by,10.5285/dbf13dd5-90cd-457a-a986-f2f9dd97e93c,Environmental Information Data Centre (EIDC),Gridded estimates of daily and monthly areal rainfall for the United Kingdom (1890-2019) [CEH-GEAR],2021.0,"['Tanguy, M.', 'Dixon, H.', 'Prosdocimi, I.', 'Morris, D.G.', 'Keller, V.D.J.']"
https://doi.org/10.1016/j.jenvman.2023.119167,datacite-crossref,is-referenced-by,10.5285/dbf13dd5-90cd-457a-a986-f2f9dd97e93c,Environmental Information Data Centre (EIDC),Gridded estimates of daily and monthly areal rainfall for the United Kingdom (1890-2019) [CEH-GEAR],2021.0,"['Tanguy, M.', 'Dixon, H.', 'Prosdocimi, I.', 'Morris, D.G.', 'Keller, V.D.J.']"
https://doi.org/10.5194/nhess-24-1065-2024,datacite-crossref,is-referenced-by,10.5285/dbf13dd5-90cd-457a-a986-f2f9dd97e93c,Environmental Information Data Centre (EIDC),Gridded estimates of daily and monthly areal rainfall for the United Kingdom (1890-2019) [CEH-GEAR],2021.0,"['Tanguy, M.', 'Dixon, H.', 'Prosdocimi, I.', 'Morris, D.G.', 'Keller, V.D.J.']"
https://doi.org/10.21203/rs.3.rs-4413120/v1,datacite-crossref,is-referenced-by,10.5285/dbf13dd5-90cd-457a-a986-f2f9dd97e93c,Environmental Information Data Centre (EIDC),Gridded estimates of daily and monthly areal rainfall for the United Kingdom (1890-2019) [CEH-GEAR],2021.0,"['Tanguy, M.', 'Dixon, H.', 'Prosdocimi, I.', 'Morris, D.G.', 'Keller, V.D.J.']"
https://doi.org/10.1175/jhm-d-23-0018.1,datacite-crossref,is-referenced-by,10.5285/dbf13dd5-90cd-457a-a986-f2f9dd97e93c,Environmental Information Data Centre (EIDC),Gridded estimates of daily and monthly areal rainfall for the United Kingdom (1890-2019) [CEH-GEAR],2021.0,"['Tanguy, M.', 'Dixon, H.', 'Prosdocimi, I.', 'Morris, D.G.', 'Keller, V.D.J.']"
https://doi.org/10.1175/jhm-d-23-0018.1,datacite-crossref,is-referenced-by,10.5285/26b8ddd4-09fd-4e40-a556-6a8f3a7481ea,Environmental Information Data Centre (EIDC),"Soil moisture product merged from satellite and modelled data for Great Britain, April 2015-December 2017",2022.0,"['Tanguy, M.', 'Peng, J.', 'Robinson, E.', 'Pinnington, E.', 'Evans, J.', 'Ellis, R.', 'Cooper, E.', 'Hannaford, J.', 'Blyth, E.', 'Dadson, S.']"
https://doi.org/10.1038/s41598-023-39810-2,datacite-crossref,is-referenced-by,10.5285/2ab15bf0-ad08-415c-ba64-831168be7293,Environmental Information Data Centre (EIDC),Climate hydrology and ecology research support system meteorology dataset for Great Britain (1961-2017) [CHESS-met],2020.0,"['Robinson, Emma L.', 'Blyth, E.M.', 'Clark, D.B.', 'Comyn-Platt, E.', 'Rudd, A.C.']"
https://doi.org/10.3389/fsufs.2023.1023169,datacite-crossref,is-referenced-by,10.5285/2ab15bf0-ad08-415c-ba64-831168be7293,Environmental Information Data Centre (EIDC),Climate hydrology and ecology research support system meteorology dataset for Great Britain (1961-2017) [CHESS-met],2020.0,"['Robinson, Emma L.', 'Blyth, E.M.', 'Clark, D.B.', 'Comyn-Platt, E.', 'Rudd, A.C.']"
https://doi.org/10.1175/jhm-d-23-0018.1,datacite-crossref,is-referenced-by,10.5285/2ab15bf0-ad08-415c-ba64-831168be7293,Environmental Information Data Centre (EIDC),Climate hydrology and ecology research support system meteorology dataset for Great Britain (1961-2017) [CHESS-met],2020.0,"['Robinson, Emma L.', 'Blyth, E.M.', 'Clark, D.B.', 'Comyn-Platt, E.', 'Rudd, A.C.']"
https://doi.org/10.1175/jhm-d-23-0018.1,datacite-crossref,is-referenced-by,10.5285/711c8dc1-0f4e-42ad-a703-8b5d19c92247,Environmental Information Data Centre (EIDC),"Land Cover Map 2015 (1km dominant aggregate class, GB)",2017.0,"['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']"
https://doi.org/10.1175/jhm-d-23-0018.1,datacite-crossref,is-referenced-by,10.5285/9116e565-2c0a-455b-9c68-558fdd9179ad,Environmental Information Data Centre (EIDC),Climate hydrology and ecology research support system potential evapotranspiration dataset for Great Britain (1961-2017) [CHESS-PE],2020.0,"['Robinson, Emma L.', 'Blyth, E.M.', 'Clark, D.B.', 'Comyn-Platt, E.', 'Rudd, A.C.']"
https://doi.org/10.1175/jhm-d-23-0018.1,datacite-crossref,is-referenced-by,10.5285/9e4451f8-23d3-40dc-9302-73e30ad3dd76,Environmental Information Data Centre (EIDC),Model estimates of topsoil carbon [Countryside Survey],2012.0,"['Henrys, P.A.', 'Keith, A.M.', 'Robinson, D.A.', 'Emmett, B.A.']"
